Object ID,Land Area (Square Meters),ALANDHIST,Water Area (Square Meters),AWATERHIST,ZIP Code Tabulation Area FIPS Class Code,EFFDATE,ESTABDATE,Functional Status,Geographic Identifier,Legal/Statistical Area Description Code,MAF/TIGER Feature Class Code,Base Name,Name,OID,Vintage,Zip Code Tabulation Area Code,Decennial Housing Count,Decennial Population Count (100%),Centroid Longitude,Centroid Latitude,Internal Point Longitude,Internal Point Latitude,STGEOMETRY_AREA,STGEOMETRY_LEN,Shape__Area,Shape__Length
94,330165000,330165000,0,0,B5,,,S,92284,Z5,G6350,92284,ZCTA5 92284,221704258475219,70,92284,12227,25931,-116.4247167,+34.1600756,-116.4247167,+34.1600756,483401707.498859,180307.588252906,0.032278846679219,1.469002330857
95,266393327,266393327,314644,314644,B5,,,S,95514,Z5,G6350,95514,ZCTA5 95514,221704258477367,70,95514,121,228,-123.6711837,+40.2914906,-123.6622864,+40.2867412,458921849.939498,167931.881120913,0.0282478857220667,1.32136925101493
96,18855724,18855724,318330,318330,B5,,,S,95420,Z5,G6350,95420,ZCTA5 95420,221704258477273,70,95420,225,396,-123.7690873,+39.3565296,-123.7660109,+39.3593581,32113619.5188387,49651.4644570404,0.002003766431244,0.407839324139571
97,5948970,5948970,0,0,B5,,,S,92386,Z5,G6350,92386,ZCTA5 92386,221704258475502,70,92386,3194,2477,-116.8252914,+34.2370359,-116.8252914,+34.2370359,8725740.11243733,16321.7040669493,0.00058212567114424,0.133085417575189
98,17208153,17208153,0,0,B5,,,S,91914,Z5,G6350,91914,ZCTA5 91914,221704258473846,70,91914,5042,17522,-116.9542404,+32.6660395,-116.9542404,+32.6660395,24350350.7712827,28547.7700566596,0.00165419849122372,0.23901382798561
99,300463519,300463519,1123916,1123916,B5,,,S,96011,Z5,G6350,96011,ZCTA5 96011,221704258477807,70,96011,113,148,-121.8915622,+41.0575490,-121.8918888,+41.0558970,530908377.229106,179028.320696851,0.0323054937448433,1.42419613894575
100,23128138,23143123,0,0,B5,,,S,92081,Z5,G6350,92081,ZCTA5 92081,221704258474355,70,92081,11414,28745,-117.2405496,+33.1645491,-117.2405496,+33.1645491,33094683.2850036,34273.9158769461,0.00223560278686818,0.285289292009709
101,73404466,73404463,49689,49689,B5,,,S,92084,Z5,G6350,92084,ZCTA5 92084,221704258474393,70,92084,15971,49941,-117.2033022,+33.2244920,-117.2000848,+33.2272828,105250194.574918,57303.1175505647,0.00710496538431471,0.468517678917862
102,57944595,57944595,993655,993655,B5,,,S,92025,Z5,G6350,92025,ZCTA5 92025,221704258474101,70,92025,16776,51586,-117.0296197,+33.0849671,-117.0331309,+33.0778135,84185096.799866,81024.9374520285,0.00569200447034746,0.674271284551262
103,109651364,109651364,223435,223435,B5,,,S,92064,Z5,G6350,92064,ZCTA5 92064,221704258474269,70,92064,16903,48884,-117.0174702,+32.9803838,-117.0135373,+32.9843523,156572334.242546,92419.7276439228,0.010598888206232,0.756216088574102
104,5237085,5237085,50540,50540,B5,,,S,94131,Z5,G6350,94131,ZCTA5 94131,221704258476649,70,94131,13645,28810,-122.4424441,+37.7457076,-122.4414731,+37.7459165,8470973.67108363,22665.6297842741,0.00054053286476119,0.182707918906468
105,151940146,151940146,24602,24602,B5,,,S,91962,Z5,G6350,91962,ZCTA5 91962,221704258473958,70,91962,825,1860,-116.4804128,+32.7924566,-116.5197751,+32.8467665,215643051.586888,167182.527372931,0.0146285610326231,1.37120198494796
106,40434818,40434818,0,0,B5,,,S,95681,Z5,G6350,95681,ZCTA5 95681,221704258477546,70,95681,457,1324,-121.3541980,+38.9980915,-121.3541980,+38.9980915,67040730.8217796,49981.7733249815,0.00420446337147951,0.400337274899462
107,285781145,285798316,68783,68783,B5,,,S,92562,Z5,G6350,92562,ZCTA5 92562,221704258475649,70,92562,22505,64270,-117.3510460,+33.5358089,-117.3439986,+33.5312401,412501501.220461,165205.367964152,0.0277466125833143,1.35174099135063
108,34240166,34240166,49350,49350,B5,,,S,92688,Z5,G6350,92688,ZCTA5 92688,221704258475828,70,92688,16471,44688,-117.6113129,+33.6173286,-117.6107995,+33.6187295,49574811.0992993,44256.5903979861,0.00333146425100495,0.35326526281286
109,30526592,30526338,184104,184104,B5,,,S,92705,Z5,G6350,92705,ZCTA5 92705,221704258475852,70,92705,15774,45902,-117.8149407,+33.7549411,-117.7867627,+33.7660065,44541736.2690509,86377.076697042,0.0029884501077504,0.707300515368297
110,146203379,146204863,92242,92242,B5,,,S,92883,Z5,G6350,92883,ZCTA5 92883,221704258475957,70,92883,11741,34836,-117.4782359,+33.7599133,-117.4802585,+33.7580098,212206658.286334,88517.918203401,0.0142368064985021,0.734093901692297
111,285274087,285274086,4305547,4305547,B5,,,S,92592,Z5,G6350,92592,ZCTA5 92592,221704258475692,70,92592,26075,79740,-117.0241789,+33.5110319,-117.0215052,+33.5109389,417646956.00083,125137.9992215,0.028100729286507,1.03739621164056
112,18504029,18528246,1776590,1776590,B5,,,S,92587,Z5,G6350,92587,ZCTA5 92587,221704258475679,70,92587,6467,17529,-117.2519389,+33.6946716,-117.2505038,+33.6939290,29373396.9160882,27979.2839580741,0.00197214135141621,0.23190207475659
113,33849156,33848719,0,0,B5,,,S,92548,Z5,G6350,92548,ZCTA5 92548,221704258475624,70,92548,2385,7408,-117.1090324,+33.7639084,-117.1090324,+33.7639084,49103817.4722608,43705.5831186805,0.00329419045760915,0.358731380995885
114,17940713,17940713,64064,64064,B5,,,S,92653,Z5,G6350,92653,ZCTA5 92653,221704258475768,70,92653,10672,30077,-117.6998852,+33.5927092,-117.7007341,+33.5940116,26016076.3157333,40466.7960228149,0.00174879920814419,0.329681758682281
115,343419840,343346619,0,0,B5,,,S,92241,Z5,G6350,92241,ZCTA5 92241,221704258474947,70,92241,6275,9270,-116.2833017,+33.8463400,-116.2833017,+33.8463400,499140298.065538,147813.727392048,0.0334531817300103,1.23985518301929
116,9064228,9064228,168754,168754,B5,,,S,90031,Z5,G6350,90031,ZCTA5 90031,221704258469129,70,90031,12570,37333,-118.2108252,+34.0812331,-118.2085674,+34.0841971,13493205.2198574,26323.2470518066,0.000901843069186725,0.214856607279571
117,14219322,14219322,183706,183706,B5,,,S,90065,Z5,G6350,90065,ZCTA5 90065,221704258470041,70,90065,16373,44328,-118.2281108,+34.1086636,-118.2286887,+34.1095946,21062284.0500777,27215.4655450562,0.00140728009205304,0.222907174313951
118,38778176,38778176,1359,1359,B5,,,S,90049,Z5,G6350,90049,ZCTA5 90049,221704258469876,70,90049,18309,36980,-118.4897746,+34.0874991,-118.4910639,+34.0925404,56681216.7771711,45263.8491171218,0.00378811156042502,0.365658373764
119,393155776,393155773,4224758,4224758,B5,,,S,95222,Z5,G6350,95222,ZCTA5 95222,221704258477081,70,95222,2466,4888,-120.6178627,+38.0612612,-120.5901733,+38.0513304,642057855.912724,211896.535265417,0.0407943420791526,1.69875595216737
120,3451793,3451793,0,0,B5,,,S,90814,Z5,G6350,90814,ZCTA5 90814,221704258472405,70,90814,9682,19042,-118.1433606,+33.7715806,-118.1433606,+33.7715806,5008274.67056193,14844.4947105357,0.000335956269964299,0.12748280026375
121,8801659,8801659,17805,17805,B5,,,S,91405,Z5,G6350,91405,ZCTA5 91405,221704258473109,70,91405,19331,55319,-118.4487208,+34.2015494,-118.4480475,+34.2024944,12925290.4047196,20412.5395786417,0.000862656106619397,0.170654627432142
122,165840959,165840959,29801,29801,B5,,,S,96122,Z5,G6350,96122,ZCTA5 96122,221704258477941,70,96122,2322,4070,-120.4765774,+39.8207845,-120.4762699,+39.8207379,281526455.218457,119909.263728424,0.017448845941999,0.939879558895951
123,27458654,27458654,367099,367099,B5,,,S,90601,Z5,G6350,90601,ZCTA5 90601,221704258471802,70,90601,11687,32625,-118.0328730,+34.0078375,-118.0303243,+34.0079366,40595239.3501922,41945.2084482466,0.00271560612782196,0.351440577202289
124,56869056,56869055,47062,47062,B5,,,S,95004,Z5,G6350,95004,ZCTA5 95004,221704258476943,70,95004,1498,4348,-121.6323619,+36.8681860,-121.6307316,+36.8747551,89095853.3764288,63623.2155505637,0.0057519445208527,0.511467001890211
125,11453822,11453822,11013,11013,B5,,,S,90022,Z5,G6350,90022,ZCTA5 90022,221704258468619,70,90022,17963,64517,-118.1560593,+34.0245290,-118.1562745,+34.0237282,16732673.423352,23188.3162273078,0.00111910707596508,0.192193014101227
126,6390468,6390466,63532,63532,B5,,,S,91607,Z5,G6350,91607,ZCTA5 91607,221704258473212,70,91607,14437,30502,-118.3998640,+34.1663458,-118.3997954,+34.1657830,9450788.22331408,15602.2215962262,0.000631025167649568,0.127854812389043
127,10024972,10024972,7710,7710,B5,,,S,90019,Z5,G6350,90019,ZCTA5 90019,221704258468258,70,90019,25266,62002,-118.3388842,+34.0486264,-118.3384601,+34.0498412,14650709.5322777,22619.0699374371,0.000979583818207175,0.189958607419467
128,13214543,13214543,0,0,B5,,,S,90044,Z5,G6350,90044,ZCTA5 90044,221704258469644,70,90044,28208,94354,-118.2920125,+33.9526526,-118.2920125,+33.9526526,19254018.6330494,30009.7454840214,0.00128882797912411,0.23832989639278
129,8188713,8188713,42487,42487,B5,,,S,90059,Z5,G6350,90059,ZCTA5 90059,221704258469957,70,90059,10968,43551,-118.2491105,+33.9270290,-118.2487959,+33.9274687,11985979.920444,22176.2920018175,0.000802560704187272,0.180000697651807
130,7027840,7027840,1362,1362,B5,,,S,90061,Z5,G6350,90061,ZCTA5 90061,221704258469978,70,90061,8116,29570,-118.2739342,+33.9203522,-118.2741865,+33.9212798,10234078.4468065,17912.3416821266,0.000685310074914014,0.144846086679116
131,19113822,19113822,426895,426895,B5,,,S,90280,Z5,G6350,90280,ZCTA5 90280,221704258471606,70,90280,25073,92678,-118.1925053,+33.9445044,-118.1927614,+33.9441585,28466065.6649733,39417.5517943895,0.00190564786953473,0.327093128250447
132,320645698,320645698,6124450,6124450,B5,,,S,95645,Z5,G6350,95645,ZCTA5 95645,221704258477499,70,95645,579,1715,-121.7999061,+38.8902785,-121.7968077,+38.8940348,540152131.139581,198398.319137318,0.03392718136638,1.59131218633858
133,12967672,12967672,216448,216448,B5,,,S,92110,Z5,G6350,92110,ZCTA5 92110,221704258474533,70,92110,12896,31048,-117.1996624,+32.7652481,-117.2003912,+32.7652442,18697346.3583564,36045.7247052023,0.0012687594748968,0.299156545382022
134,20349404,20349404,65612,65612,B5,,,S,95493,Z5,G6350,95493,ZCTA5 95493,221704258477357,70,95493,122,218,-122.9794694,+39.2024334,-122.9854884,+39.2223231,34043104.150956,45573.4911417154,0.00212883428866917,0.367125309474419
135,11181971,11181971,142667,142667,B5,,,S,90023,Z5,G6350,90023,ZCTA5 90023,221704258468834,70,90023,12395,45939,-118.1998873,+34.0226380,-118.1996129,+34.0225015,16527327.6100848,27974.1155579326,0.00110539795900877,0.231980265496831
136,20145762,20145671,0,0,B5,,,S,95926,Z5,G6350,95926,ZCTA5 95926,221704258477705,70,95926,17759,41259,-121.8439228,+39.7457721,-121.8439228,+39.7457721,34118750.2327684,31631.1285322975,0.00211696837777708,0.258881297432371
137,12295470,12295470,283684,283684,B5,,,S,90723,Z5,G6350,90723,ZCTA5 90723,221704258472151,70,90723,14863,53770,-118.1650961,+33.8976503,-118.1666294,+33.8988835,18304792.8831412,25108.5978459562,0.00122608016522463,0.206173726395283
138,6383459,6383459,869948,869948,B5,,,S,90291,Z5,G6350,90291,ZCTA5 90291,221704258471622,70,90291,16218,28442,-118.4652299,+33.9932838,-118.4651932,+33.9933964,10578480.5292592,15169.2975656491,0.000707765845618269,0.125918574487084
139,2451840,2451840,0,0,B5,,,S,90212,Z5,G6350,90212,ZCTA5 90212,221704258470535,70,90212,6134,11451,-118.4018817,+34.0621605,-118.4018817,+34.0621605,3581540.24229284,10352.8126601263,0.000239432729586042,0.0860725400303129
140,8638633,8638633,0,0,B5,,,S,94112,Z5,G6350,94112,ZCTA5 94112,221704258476621,70,94112,23973,79314,-122.4431663,+37.7205458,-122.4431663,+37.7205458,13830094.7976333,21897.4816166828,0.000882798368820659,0.181189611963952
141,7009949,7009949,28429,28429,B5,,,S,90222,Z5,G6350,90222,ZCTA5 90222,221704258470753,70,90222,8281,32397,-118.2372336,+33.9120938,-118.2376069,+33.9122401,10245482.7529668,16735.009198681,0.000686140259631429,0.140216286406869
142,6606767,6606767,3875,3875,B5,,,S,90025,Z5,G6350,90025,ZCTA5 90025,221704258468933,70,90025,24402,45466,-118.4458117,+34.0455351,-118.4458730,+34.0454209,9652796.11090044,22145.3449822655,0.00064543410803708,0.183110454709922
143,10866792,10866791,85275,85275,B5,,,S,91105,Z5,G6350,91105,ZCTA5 91105,221704258472589,70,91105,6936,13869,-118.1671245,+34.1404996,-118.1666485,+34.1394598,16027737.1680952,28141.9969831483,0.00107049280177307,0.227070821913537
144,383116594,383116594,8112051,8112051,B5,,,S,95457,Z5,G6350,95457,ZCTA5 95457,221704258477318,70,95457,1666,3231,-122.5275045,+38.8796650,-122.5490825,+38.9240363,646509735.729835,205776.154747543,0.0406136417163907,1.66182597159347
145,53832749,53832749,242915,242915,B5,,,S,93003,Z5,G6350,93003,ZCTA5 93003,221704258475966,70,93003,20324,50558,-119.2225645,+34.2843580,-119.2231961,+34.2836678,79404874.8818489,52567.03225678,0.0052944060757909,0.429381821529188
146,315651730,315651730,2199772,2199772,B5,,,S,95461,Z5,G6350,95461,ZCTA5 95461,221704258477323,70,95461,1307,2689,-122.5935786,+38.7627240,-122.5521097,+38.7540062,523545185.572334,201075.621789052,0.0329430822812355,1.63262790412551
147,11417127,11417127,45205,45205,B5,,,S,92108,Z5,G6350,92108,ZCTA5 92108,221704258474497,70,92108,13803,24266,-117.1410769,+32.7742491,-117.1427063,+32.7739826,16258795.12605,37949.1040618938,0.00110317344365285,0.323851817173769
148,107177182,107177179,638663,638663,B5,,,S,93013,Z5,G6350,93013,ZCTA5 93013,221704258475975,70,93013,7155,16299,-119.4805373,+34.4267421,-119.5033056,+34.4401328,158848798.892358,98513.5587180431,0.0105734395074251,0.834374156357619
149,49985476,49985476,689003,689003,B5,,,S,93722,Z5,G6350,93722,ZCTA5 93722,221704258476500,70,93722,27675,87364,-119.8778837,+36.8000027,-119.8776203,+36.7997467,79185230.0956237,61567.7706651074,0.00511668182753056,0.49505960977808
150,14906859,14906859,54358,54358,B5,,,S,92105,Z5,G6350,92105,ZCTA5 92105,221704258474473,70,92105,22080,66579,-117.0919121,+32.7375609,-117.0898680,+32.7404044,21204505.2205127,27372.2751816258,0.00143933700678645,0.227885933853251
151,219304783,219304783,526427,526427,B5,,,S,95916,Z5,G6350,95916,ZCTA5 95916,221704258477692,70,95916,999,1680,-121.3738600,+39.6594042,-121.3816345,+39.6514148,371382157.657928,181706.502176587,0.0230720054651101,1.43193470598724
152,45214297,45214298,0,0,B5,,,S,92335,Z5,G6350,92335,ZCTA5 92335,221704258475357,70,92335,25195,96605,-117.4651585,+34.0873327,-117.4651585,+34.0873327,66086198.2069327,43669.9163632648,0.00441667372751908,0.369018681697139
153,8981676,8981676,0,0,B5,,,S,90713,Z5,G6350,90713,ZCTA5 90713,221704258472103,70,90713,9920,28755,-118.1127458,+33.8480221,-118.1127458,+33.8480221,13054812.2917722,18198.0058687285,0.000874937829621558,0.146246237938506
154,6769580,6769580,59579,59579,B5,,,S,90305,Z5,G6350,90305,ZCTA5 90305,221704258471673,70,90305,6557,15367,-118.3311200,+33.9582989,-118.3309045,+33.9581341,9951636.17627015,14311.9263021303,0.000666099807631326,0.115455356136475
155,317102270,317102270,5778581,5778581,B5,,,S,95423,Z5,G6350,95423,ZCTA5 95423,221704258477278,70,95423,2700,4232,-122.6274982,+39.0674878,-122.6297201,+39.0673760,536379302.93411,192597.522003571,0.0336060095328321,1.56252980759322
156,28186667,28186667,0,0,B5,,,S,95986,Z5,G6350,95986,ZCTA5 95986,221704258477775,70,95986,88,121,-120.7651924,+39.3615157,-120.7651924,+39.3615157,47215072.7981629,58959.4786553254,0.00294582805372556,0.461616095444142
157,12359842,12359842,0,0,B5,,,S,90262,Z5,G6350,90262,ZCTA5 90262,221704258471428,70,90262,15822,67099,-118.2013519,+33.9238313,-118.2013519,+33.9238313,17996609.5835211,25203.1687718327,0.00120506743542137,0.206829493185932
158,21906577,21906577,167967,167967,B5,,,S,91107,Z5,G6350,91107,ZCTA5 91107,221704258472619,70,91107,14202,33729,-118.0868585,+34.1592511,-118.0873527,+34.1590073,32319044.7711816,35474.7385450904,0.0021581101573247,0.287804644067311
159,1826725,1826725,27070,27070,B5,,,S,90013,Z5,G6350,90013,ZCTA5 90013,221704258467901,70,90013,9420,15589,-118.2400266,+34.0443117,-118.2400221,+34.0446854,2706824.92895892,9891.43381621251,0.000180994410357016,0.0818159832229185
160,197003687,197003686,11735,11735,B5,,,S,95301,Z5,G6350,95301,ZCTA5 95301,221704258477124,70,95301,12929,40886,-120.6512522,+37.3063191,-120.6559992,+37.3061488,311961415.820029,132434.476765091,0.0200238369279759,1.06772892275348
161,8027333,8027333,37002,37002,B5,,,S,91775,Z5,G6350,91775,ZCTA5 91775,221704258473643,70,91775,8682,24252,-118.0894876,+34.1145148,-118.0883108,+34.1152612,11794522.9280215,21274.454258814,0.000787998562600478,0.177084913503327
162,9959482,9959482,0,0,B5,,,S,91780,Z5,G6350,91780,ZCTA5 91780,221704258473664,70,91780,12142,35751,-118.0558587,+34.1015089,-118.0558587,+34.1015089,14561821.4001243,24595.8313312859,0.000973032865886125,0.201785710897303
163,36605679,36611562,67872,67872,B5,,,S,92821,Z5,G6350,92821,ZCTA5 92821,221704258475897,70,92821,15718,41335,-117.8698244,+33.9299895,-117.8549423,+33.9319433,53406382.3366769,54429.750420944,0.00357587577673257,0.460823166679732
164,73794162,73794166,22016,22016,B5,,,S,91761,Z5,G6350,91761,ZCTA5 91761,221704258473532,70,91761,17933,60306,-117.5914964,+34.0354014,-117.5915284,+34.0356016,107760382.73921,55912.8430902686,0.00720625709232081,0.462946588541226
165,440716932,440697630,25759682,25759682,B5,,,S,95966,Z5,G6350,95966,ZCTA5 95966,221704258477756,70,95966,13255,31591,-121.4329471,+39.4732680,-121.4141332,+39.4753693,783879958.558954,210109.797197507,0.0488291312631191,1.66271436603788
166,35483425,35481385,0,0,B5,,,S,92337,Z5,G6350,92337,ZCTA5 92337,221704258475369,70,92337,9591,36394,-117.4714719,+34.0496649,-117.4714719,+34.0496649,51817713.4961744,37779.7420668937,0.00346462222364607,0.324921707236612
167,36122113,36122113,176897,176897,B5,,,S,95375,Z5,G6350,95375,ZCTA5 95375,221704258477235,70,95375,430,113,-119.9702823,+38.2149332,-119.9601159,+38.2256886,58894572.5058804,64088.4970017444,0.00373411061718798,0.524316105701413
168,11682145,11682145,1778721,1778721,B5,,,S,92113,Z5,G6350,92113,ZCTA5 92113,221704258474565,70,92113,13786,50457,-117.1201583,+32.6959276,-117.1197565,+32.6946370,19060418.2905758,27525.8680555274,0.00129440300224815,0.233063248910023
169,52255688,52255688,0,0,B5,,,S,91320,Z5,G6350,91320,ZCTA5 91320,221704258472760,70,91320,15868,44462,-118.9479768,+34.1733772,-118.9479768,+34.1733772,76532243.9171793,53939.774059162,0.00510959778534925,0.449252612607909
170,194448,194448,0,0,B5,,,S,92134,Z5,G6350,92134,ZCTA5 92134,221704258474733,70,92134,7,396,-117.1454146,+32.7250551,-117.1454146,+32.7250551,275513.487387925,3114.99315881231,1.87041582648817E-05,0.0248468989131068
171,70235980,70235981,213653,213653,B5,,,S,92346,Z5,G6350,92346,ZCTA5 92346,221704258475419,70,92346,18563,57812,-117.1791976,+34.1262769,-117.1775733,+34.1240486,103064633.150726,68561.1100261594,0.00688484603892903,0.56816721135752
172,86669985,86611485,80160,138659,B5,,,S,91311,Z5,G6350,91311,ZCTA5 91311,221704258472745,70,91311,14524,39014,-118.6077499,+34.2901051,-118.6024243,+34.2924951,127401469.800468,81932.6552665524,0.00849404858354319,0.672711132709547
173,42095985,42095985,173482,173482,B5,,,S,95673,Z5,G6350,95673,ZCTA5 95673,221704258477536,70,95673,5248,16290,-121.4660965,+38.6903092,-121.4656624,+38.6905184,69483589.5149966,53599.7684892124,0.00437655934683789,0.437757803720389
174,12898935,12896952,2371,2371,B5,,,S,92354,Z5,G6350,92354,ZCTA5 92354,221704258475433,70,92354,8907,22626,-117.2511255,+34.0493156,-117.2501534,+34.0507885,18840057.0084058,31138.3154359739,0.00125968400539023,0.260022154999941
175,33887400,33887400,0,0,B5,,,S,92129,Z5,G6350,92129,ZCTA5 92129,221704258474711,70,92129,17828,52415,-117.1262205,+32.9635362,-117.1262205,+32.9635362,48271468.0878002,36700.253571174,0.00326827679896269,0.301513495124333
176,34175871,34175871,0,0,B5,,,S,92281,Z5,G6350,92281,ZCTA5 92281,221704258475187,70,92281,703,2122,-115.6126511,+33.0503434,-115.6126511,+33.0503434,48777424.952226,58768.3570620861,0.00329928460450901,0.481641450957219
177,25340002,25340002,0,0,B5,,,S,92124,Z5,G6350,92124,ZCTA5 92124,221704258474664,70,92124,11669,30530,-117.0852620,+32.8282552,-117.0852620,+32.8282552,35986963.2244695,30569.8914409744,0.00244026407403908,0.251059777500665
178,928495534,928495534,0,0,B5,,,S,92309,Z5,G6350,92309,ZCTA5 92309,221704258475289,70,92309,172,452,-116.1562359,+35.2491956,-116.1562359,+35.2491956,1395372188.23461,295281.721991759,0.0919561855844222,2.45337442317298
179,2437177868,2437178010,0,0,B5,,,S,92332,Z5,G6350,92332,ZCTA5 92332,221704258475348,70,92332,54,97,-115.3644590,+34.9070906,-115.3644590,+34.9070906,3632382958.63226,574351.311807708,0.240381688417756,4.78967266568479
180,36715128,36715128,205203,205203,B5,,,S,91748,Z5,G6350,91748,ZCTA5 91748,221704258473473,70,91748,14247,44737,-117.8992184,+33.9769080,-117.9023171,+33.9782935,53824530.8213466,41957.3636519648,0.0036018863040681,0.353863732513659
181,48011636,48011636,457129,457129,B5,,,S,91750,Z5,G6350,91750,ZCTA5 91750,221704258473492,70,91750,12852,33376,-117.7665217,+34.1491661,-117.7666350,+34.1480578,70945682.7176647,62598.5299529329,0.00473797509494034,0.504776618130452
182,6988064,6988064,0,0,B5,,,S,94603,Z5,G6350,94603,ZCTA5 94603,221704258476847,70,94603,10381,36681,-122.1755480,+37.7392664,-122.1755480,+37.7392664,11193206.7850884,25361.4972809048,0.000714300705112692,0.206393380096283
183,21237997,21237997,845,845,B5,,,S,91768,Z5,G6350,91768,ZCTA5 91768,221704258473611,70,91768,8963,35568,-117.7893848,+34.0635854,-117.7909303,+34.0643625,31025903.1096936,40033.9775302179,0.00207410491952942,0.33144747958334
184,7126851,7126851,2087491,2087491,B5,,,S,94608,Z5,G6350,94608,ZCTA5 94608,221704258476854,70,94608,16635,33073,-122.2898743,+37.8367063,-122.2891434,+37.8368441,14797833.7394486,20188.1266514626,0.000943087716677837,0.166671469446149
185,7096785,7096785,3999384,3999384,B5,,,S,90293,Z5,G6350,90293,ZCTA5 90293,221704258471629,70,90293,7092,12633,-118.4410950,+33.9464576,-118.4398414,+33.9473054,16165274.9219406,26814.0072118918,0.00108216144053586,0.218637418532502
186,9263474,9263474,2122046,2122046,B5,,,S,90732,Z5,G6350,90732,ZCTA5 90732,221704258472178,70,90732,9065,21397,-118.3130613,+33.7374054,-118.3134334,+33.7373213,16506514.6648498,33348.3290458671,0.00110770290984874,0.270725902676791
187,247272,247272,0,0,B5,,,S,91210,Z5,G6350,91210,ZCTA5 91210,221704258472676,70,91210,313,555,-118.2580607,+34.1446528,-118.2580607,+34.1446528,361905.60991206,2445.95710613741,2.41704947256949E-05,0.0202905958577918
188,4986907,4986907,3236,3236,B5,,,S,91008,Z5,G6350,91008,ZCTA5 91008,221704258472459,70,91008,384,1010,-117.9685428,+34.1536308,-117.9688184,+34.1531592,7305041.57158025,18730.7137970556,0.00048782801559355,0.155008706876118
189,9051030,9051030,10258,10258,B5,,,S,91024,Z5,G6350,91024,ZCTA5 91024,221704258472523,70,91024,5097,11268,-118.0466075,+34.1717087,-118.0460166,+34.1752764,13270362.2003485,22485.0196629266,0.000886000204900483,0.185537806220224
190,20073708,20073708,1134661,1134661,B5,,,S,90660,Z5,G6350,90660,ZCTA5 90660,221704258472021,70,90660,17348,62013,-118.0910637,+33.9887026,-118.0892952,+33.9895238,30927282.2659986,30068.95700027,0.0020693370470326,0.244491362410005
191,21544757,21544757,101085,101085,B5,,,S,90670,Z5,G6350,90670,ZCTA5 90670,221704258472034,70,90670,5634,17761,-118.0626132,+33.9328315,-118.0626113,+33.9335648,31524155.4028239,48210.6251314859,0.00211065928397147,0.394837941485299
192,458931,458931,0,0,B5,,,S,91125,Z5,G6350,91125,ZCTA5 91125,2217026265990883,70,91125,32,161,-118.1249524,+34.1376436,-118.1249524,+34.1376436,671575.33720939,3883.23079351262,4.48560447239288E-05,0.0311733593921907
193,379943,379943,0,0,B5,,,S,95053,Z5,G6350,95053,ZCTA5 95053,221704258476997,70,95053,24,2582,-121.9372707,+37.3484622,-121.9372707,+37.3484622,602285.34756986,3786.59044968814,3.86371871172742E-05,0.0305537976722001
194,311001106,311001106,4849979,4849979,B5,,,S,95037,Z5,G6350,95037,ZCTA5 95037,221704258476982,70,95037,18154,53126,-121.6788790,+37.1321514,-121.6812468,+37.1318204,497845279.296509,175396.940050661,0.0320290325294081,1.44013835076485
195,5785221,5785221,0,0,B5,,,S,92617,Z5,G6350,92617,ZCTA5 92617,221704258475717,70,92617,4960,25232,-117.8410455,+33.6419726,-117.8410455,+33.6419726,8368849.11459358,13555.2983631838,0.000562232207585112,0.112657211056505
